sentences,labels
"['A', 'patient', 'suffering', 'from', 'heparin', '-', 'associated', 'thrombocytopenia', '(', 'HAT', '),', 'recurrent', 'arteriothromboses', ',', 'and', 'acute', 'renal', 'failure', 'after', 'treatment', 'with', 'standard', 'heparin', 'is', 'described', '.']","['O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O']"
"['A', 'patient', 'suffering', 'from', 'heparin', '-', 'associated', 'thrombocytopenia', '(', 'HAT', '),', 'recurrent', 'arteriothromboses', ',', 'and', 'acute', 'renal', 'failure', 'after', 'treatment', 'with', 'standard', 'heparin', 'is', 'described', '.']","['O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O']"
"['By', 'means', 'of', 'the', 'in', 'vitro', 'heparin-induced', 'platelet', 'activation', '(', 'HIPA', ')', 'assay', 'it', 'was', 'shown', 'that', 'standard', 'heparin', 'and', 'the', 'LMW', 'heparins', 'Fragmin', 'and', 'Fraxiparin', '(', 'Sanofi', 'Labaz', ',', 'Munich', ',', 'FRG', '),', 'as', 'well', 'as', 'the', 'enoxaparine', 'Clexane', '(', 'Nattermann', ',', 'Cologne', ',', 'FRG', '),', 'all', 'induced', 'platelet', 'activation', 'with', 'the', ""patient's"", 'serum', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O']"
"['By', 'means', 'of', 'the', 'in', 'vitro', 'heparin-induced', 'platelet', 'activation', '(', 'HIPA', ')', 'assay', 'it', 'was', 'shown', 'that', 'standard', 'heparin', 'and', 'the', 'LMW', 'heparins', 'Fragmin', 'and', 'Fraxiparin', '(', 'Sanofi', 'Labaz', ',', 'Munich', ',', 'FRG', '),', 'as', 'well', 'as', 'the', 'enoxaparine', 'Clexane', '(', 'Nattermann', ',', 'Cologne', ',', 'FRG', '),', 'all', 'induced', 'platelet', 'activation', 'with', 'the', ""patient's"", 'serum', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O']"
"['By', 'means', 'of', 'the', 'in', 'vitro', 'heparin-induced', 'platelet', 'activation', '(', 'HIPA', ')', 'assay', 'it', 'was', 'shown', 'that', 'standard', 'heparin', 'and', 'the', 'LMW', 'heparins', 'Fragmin', 'and', 'Fraxiparin', '(', 'Sanofi', 'Labaz', ',', 'Munich', ',', 'FRG', '),', 'as', 'well', 'as', 'the', 'enoxaparine', 'Clexane', '(', 'Nattermann', ',', 'Cologne', ',', 'FRG', '),', 'all', 'induced', 'platelet', 'activation', 'with', 'the', ""patient's"", 'serum', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O']"
"['By', 'means', 'of', 'the', 'in', 'vitro', 'heparin', '-', 'induced', 'platelet', 'activation', '(', 'HIPA', ')', 'assay', 'it', 'was', 'shown', 'that', 'standard', 'heparin', 'and', 'the', 'LMW', 'heparin', 's', 'Fragmin', 'and', 'Fraxiparin', '(', 'Sanofi', 'Labaz', ',', 'Munich', ',', 'FRG', '),', 'as', 'well', 'as', 'the', 'enoxaparine', 'Clexane', '(', 'Nattermann', ',', 'Cologne', ',', 'FRG', '),', 'all', 'induced', 'platelet', 'activation', 'with', 'the', ""patient's"", 'serum', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O']"
"['Heparin', '-', 'associated', 'thrombocytopenia', ':', 'successful', 'therapy', 'with', 'the', 'heparinoid', 'Org', '10172', 'in', 'a', 'patient', 'showing', 'cross-reaction', 'to', 'LMW', 'heparins', '.']","['B-drug', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Hemodynamic', 'collapse', 'following', 'labetalol', 'administration', 'in', 'preeclampsia', '.']","['B-effect', 'I-effect', 'O', 'B-drug', 'O', 'O', 'O', 'O']"
"['A', 'patient', 'with', ""Parkinson's"", 'disease', ',', 'initially', 'treated', 'with', 'bromocriptine', 'and', 'subsequently', 'with', 'cabergoline', ',', 'developed', 'progressive', 'pleuropulmonary', 'abnormalities', 'during', 'the', 'latter', 'therapy', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O']"
"['A', 'patient', 'with', ""Parkinson's"", 'disease', ',', 'initially', 'treated', 'with', 'bromocriptine', 'and', 'subsequently', 'with', 'cabergoline', ',', 'developed', 'progressive', 'pleuropulmonary', 'abnormalities', 'during', 'the', 'latter', 'therapy', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O']"
"['Pleuropulmonary', 'changes', 'during', 'treatment', 'of', ""Parkinson's"", 'disease', 'with', 'a', 'long-acting', 'ergot', 'derivative', ',', 'cabergoline', '.']","['B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['Thus', 'cabergoline', 'may', 'cause', 'similar', 'pleuropulmonary', 'abnormalities', 'to', 'bromocriptine', '.']","['O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'B-drug', 'O']"
"['Thus', 'cabergoline', 'may', 'cause', 'similar', 'pleuropulmonary', 'abnormalities', 'to', 'bromocriptine', '.']","['O', 'B-drug', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O']"
"['Acute', 'myopathy', 'with', 'selective', 'degeneration', 'of', 'myosin', 'filaments', 'following', 'status', 'asthmaticus', 'treated', 'with', 'methylprednisolone', 'and', 'vecuronium', '.']","['B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O']"
"['Acute', 'myopathy', 'with', 'selective', 'degeneration', 'of', 'myosin', 'filaments', 'following', 'status', 'asthmaticus', 'treated', 'with', 'methylprednisolone', 'and', 'vecuronium', '.']","['B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['Acute', 'myopathy', 'with', 'selective', 'degeneration', 'of', 'myosin', 'filaments', 'following', 'status', 'asthmaticus', 'treated', 'with', 'methylprednisolone', 'and', 'vecuronium', '.']","['O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'I-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O']"
"['Acute', 'myopathy', 'with', 'selective', 'degeneration', 'of', 'myosin', 'filaments', 'following', 'status', 'asthmaticus', 'treated', 'with', 'methylprednisolone', 'and', 'vecuronium', '.']","['O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'I-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['Flaccid', 'quadriparesis', 'was', 'noted', 'after', 'discontinuation', 'of', 'vecuronium', '.']","['B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['This', 'entity', 'is', 'probably', 'related', 'to', 'a', 'combination', 'of', 'high', 'doses', 'of', 'corticosteroids', ',', 'vecuronium', 'administration', 'and', 'metabolic', 'abnormalities', 'associated', 'with', 'respiratory', 'failure', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O']"
"['A', 'patient', 'with', 'ulcerative', 'colitis', 'developed', 'skin', 'pigmentation', 'and', 'diffuse', 'pulmonary', 'shadowing', 'without', 'respiratory', 'symptomatology', ',', 'while', 'taking', 'sulfasalazine', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['A', 'patient', 'with', 'ulcerative', 'colitis', 'developed', 'skin', 'pigmentation', 'and', 'diffuse', 'pulmonary', 'shadowing', 'without', 'respiratory', 'symptomatology', ',', 'while', 'taking', 'sulfasalazine', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['Pulmonary', 'infiltrates', 'and', 'skin', 'pigmentation', 'associated', 'with', 'sulfasalazine', '.']","['B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['Pulmonary', 'infiltrates', 'and', 'skin', 'pigmentation', 'associated', 'with', 'sulfasalazine', '.']","['O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'B-drug', 'O']"
"['Sulfasalazine', '-', 'induced', 'lung', 'disorder', 'is', 'an', 'extremely', 'rare', 'entity', 'which', 'must', 'be', 'considered', 'in', 'all', 'ulcerative', 'colitis', 'patients', 'while', 'on', 'sulfasalazine', 'therapy', ',', 'despite', 'the', 'absence', 'of', 'pulmonary', 'symptomatology', '.']","['B-drug', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Sulfasalazine', '-', 'induced', 'lung', 'disorder', 'is', 'an', 'extremely', 'rare', 'entity', 'which', 'must', 'be', 'considered', 'in', 'all', 'ulcerative', 'colitis', 'patients', 'while', 'on', 'sulfasalazine', 'therapy', ',', 'despite', 'the', 'absence', 'of', 'pulmonary', 'symptomatology', '.']","['B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Sulfasalazine-induced', 'lung', 'disorder', 'is', 'an', 'extremely', 'rare', 'entity', 'which', 'must', 'be', 'considered', 'in', 'all', 'ulcerative', 'colitis', 'patients', 'while', 'on', 'sulfasalazine', 'therapy', ',', 'despite', 'the', 'absence', 'of', 'pulmonary', 'symptomatology', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Reversible', 'sclerotic', 'changes', 'of', 'lumbar', 'spine', 'and', 'femur', 'due', 'to', 'long-term', 'oral', 'isotretinoin', 'therapy', '.']","['O', 'B-effect', 'I-effect', 'I-effect', 'I-effect', 'I-effect', 'I-effect', 'I-effect', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O']"
"['Although', 'an', 'association', 'between', 'exposure', 'to', 'bleomycin', 'and', 'the', 'development', 'of', 'scleroderma', 'has', 'been', 'suspected', ',', 'few', 'cases', 'are', 'reported', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Our', 'series', 'of', '3', 'patients', 'supports', 'a', 'causal', 'connection', 'between', 'bleomycin', 'and', 'scleroderma', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'B-effect', 'O']"
"['Scleroderma', 'in', 'association', 'with', 'the', 'use', 'of', 'bleomycin', ':', 'a', 'report', 'of', '3', 'cases', '.']","['B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['We', 'describe', 'the', 'development', 'of', 'cutaneous', 'scleroderma', 'in', '3', 'patients', 'coincident', 'with', 'the', 'use', 'of', 'bleomycin', 'in', 'low', 'cumulative', 'doses', 'of', 'less', 'than', '100', 'U', '.']","['O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'patient', 'presented', 'with', 'dilated', 'cardiomyopathy', 'after', 'many', 'years', 'of', 'overusing', 'an', 'adrenaline', 'inhaler', '.']","['O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O']"
"['Dilated', 'cardiomyopathy', 'associated', 'with', 'chronic', 'overuse', 'of', 'an', 'adrenaline', 'inhaler', '.']","['B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O']"
"['A', '21-year-old', 'woman', 'suffering', 'from', 'bipolar', 'affective', 'disorder', 'developed', 'systemic', 'lupus', 'erythematosus', '(', 'SLE', ')', 'with', 'characteristic', 'laboratory', 'findings', ',', '18', 'months', 'after', 'starting', 'carbamazepine', 'maintenance', 'treatment', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O']"
"['A', '21-year-old', 'woman', 'suffering', 'from', 'bipolar', 'affective', 'disorder', 'developed', 'systemic', 'lupus', 'erythematosus', '(', 'SLE', ')', 'with', 'characteristic', 'laboratory', 'findings', ',', '18', 'months', 'after', 'starting', 'carbamazepine', 'maintenance', 'treatment', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O']"
"['Although', 'both', 'the', 'spontaneous', 'occurrence', 'of', 'SLE', 'and', 'the', 'psychosis', 'as', 'a', 'sign', 'of', 'CNS', 'involvement', 'of', 'SLE', 'cannot', 'be', 'excluded', ',', 'SLE', 'could', 'be', 'considered', 'as', 'an', 'adverse', 'effect', 'of', 'carbamazepine', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['Although', 'both', 'the', 'spontaneous', 'occurrence', 'of', 'SLE', 'and', 'the', 'psychosis', 'as', 'a', 'sign', 'of', 'CNS', 'involvement', 'of', 'SLE', 'cannot', 'be', 'excluded', ',', 'SLE', 'could', 'be', 'considered', 'as', 'an', 'adverse', 'effect', 'of', 'carbamazepine', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['Although', 'both', 'the', 'spontaneous', 'occurrence', 'of', 'SLE', 'and', 'the', 'psychosis', 'as', 'a', 'sign', 'of', 'CNS', 'involvement', 'of', 'SLE', 'cannot', 'be', 'excluded', ',', 'SLE', 'could', 'be', 'considered', 'as', 'an', 'adverse', 'effect', 'of', 'carbamazepine', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['Carbamazepine', '-', 'induced', 'systemic', 'lupus', 'erythematosus', '.']","['B-drug', 'O', 'O', 'B-effect', 'I-effect', 'I-effect', 'O']"
"['SLE', 'receded', 'after', 'withdrawal', 'of', 'carbamazepine', 'and', 'treatment', 'with', 'anti-inflammatory', 'drugs', '.']","['B-effect', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O']"
"['We', 'report', 'a', 'case', 'of', 'acne', 'fulminans', 'occurring', 'during', 'treatment', 'with', '13-cis-retinoic', 'acid', 'for', 'cystic', 'acne', '.']","['O', 'O', 'O', 'O', 'O', 'B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O']"
"['Carbamyl', 'phosphate', 'synthetase-1', 'deficiency', 'discovered', 'after', 'valproic', 'acid', '-', 'induced', 'coma', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'B-effect', 'O']"
"['Valproic', 'acid', 'induced', 'coma', 'is', 'presented', 'in', 'an', 'adult', 'patient', 'without', 'a', 'history', 'of', 'metabolic', 'disease', '.']","['B-drug', 'I-drug', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Asterixis', 'induced', 'by', 'carbamazepine', 'therapy', '.']","['B-effect', 'O', 'O', 'B-drug', 'O', 'O']"
"['In', 'this', 'report', 'we', 'present', 'four', 'patients', 'treated', 'with', 'a', 'combination', 'of', 'different', 'psychotropic', 'drugs', ',', 'in', 'whom', 'asterixis', 'was', 'triggered', 'either', 'by', 'adding', 'carbamazepine', '(', 'CBZ', ')', 'to', 'a', 'treatment', 'regimen', ',', 'or', 'by', 'increasing', 'its', 'dosage', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'this', 'report', 'we', 'present', 'four', 'patients', 'treated', 'with', 'a', 'combination', 'of', 'different', 'psychotropic', 'drugs', ',', 'in', 'whom', 'asterixis', 'was', 'triggered', 'either', 'by', 'adding', 'carbamazepine', '(', 'CBZ', ')', 'to', 'a', 'treatment', 'regimen', ',', 'or', 'by', 'increasing', 'its', 'dosage', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['We', 'consider', 'asterixis', 'to', 'be', 'an', 'easily', 'overlooked', 'sign', 'of', 'neurotoxicity', ',', 'which', 'may', 'occur', 'even', 'at', 'low', 'or', 'moderate', 'dosage', 'levels', ',', 'if', 'certain', 'drugs', 'as', 'lithium', 'or', 'clozapine', 'are', 'used', 'in', 'combination', 'with', 'CBZ', '.']","['O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['We', 'consider', 'asterixis', 'to', 'be', 'an', 'easily', 'overlooked', 'sign', 'of', 'neurotoxicity', ',', 'which', 'may', 'occur', 'even', 'at', 'low', 'or', 'moderate', 'dosage', 'levels', ',', 'if', 'certain', 'drugs', 'as', 'lithium', 'or', 'clozapine', 'are', 'used', 'in', 'combination', 'with', 'CBZ', '.']","['O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['We', 'consider', 'asterixis', 'to', 'be', 'an', 'easily', 'overlooked', 'sign', 'of', 'neurotoxicity', ',', 'which', 'may', 'occur', 'even', 'at', 'low', 'or', 'moderate', 'dosage', 'levels', ',', 'if', 'certain', 'drugs', 'as', 'lithium', 'or', 'clozapine', 'are', 'used', 'in', 'combination', 'with', 'CBZ', '.']","['O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['We', 'consider', 'asterixis', 'to', 'be', 'an', 'easily', 'overlooked', 'sign', 'of', 'neurotoxicity', ',', 'which', 'may', 'occur', 'even', 'at', 'low', 'or', 'moderate', 'dosage', 'levels', ',', 'if', 'certain', 'drugs', 'as', 'lithium', 'or', 'clozapine', 'are', 'used', 'in', 'combination', 'with', 'CBZ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['We', 'consider', 'asterixis', 'to', 'be', 'an', 'easily', 'overlooked', 'sign', 'of', 'neurotoxicity', ',', 'which', 'may', 'occur', 'even', 'at', 'low', 'or', 'moderate', 'dosage', 'levels', ',', 'if', 'certain', 'drugs', 'as', 'lithium', 'or', 'clozapine', 'are', 'used', 'in', 'combination', 'with', 'CBZ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['We', 'consider', 'asterixis', 'to', 'be', 'an', 'easily', 'overlooked', 'sign', 'of', 'neurotoxicity', ',', 'which', 'may', 'occur', 'even', 'at', 'low', 'or', 'moderate', 'dosage', 'levels', ',', 'if', 'certain', 'drugs', 'as', 'lithium', 'or', 'clozapine', 'are', 'used', 'in', 'combination', 'with', 'CBZ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Encephalopathy', 'and', 'seizures', 'induced', 'by', 'intravesical', 'alum', 'irrigations', '.']","['B-effect', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O']"
"['Encephalopathy', 'and', 'seizures', 'induced', 'by', 'intravesical', 'alum', 'irrigations', '.']","['O', 'O', 'B-effect', 'O', 'O', 'O', 'B-drug', 'O', 'O']"
"['Hemorrhagic', 'cystitis', 'is', 'a', 'significant', 'toxic', 'effect', 'of', 'cyclophosphamide', 'therapy', '.']","['B-effect', 'I-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O']"
"['We', 'report', 'four', 'cases', 'of', 'encephalopathy', 'coincident', 'with', '<START_NER:dru', '</END_NER:effect>', 'g>', 'alum', '</END_NER:drug>', 'inum', 'levels', 'as', 'well', 'as', 'one', 'patient', 'who', 'developed', 'seizures', 'while', 'receiving', 'continuous', 'bladder', 'irrigations', 'with', 'elevated', 'alum', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O']"
"['We', 'report', 'four', 'cases', 'of', 'encephalopathy', 'coincident', 'with', 'elevated', 'alum', 'inum', 'levels', 'as', 'well', 'as', 'one', 'patient', 'who', 'developed', 'seizures', 'while', 'receiving', 'continuous', 'bladder', 'irrigations', 'with', 'alum', '.']","['O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['We', 'report', 'four', 'cases', 'of', 'encephalopathy', 'coincident', 'with', 'elevated', 'alum', 'inum', 'levels', 'as', 'well', 'as', 'one', 'patient', 'who', 'developed', 'seizures', 'while', 'receiving', 'continuous', 'bladder', 'irrigations', 'with', 'alum', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
"['Seizure', 'with', 'hyponatremia', 'in', 'a', 'child', 'prescribed', 'desmopressin', 'for', 'nocturnal', 'enuresis', '.']","['O', 'O', 'B-effect', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O']"
"['Seizure', 'with', 'hyponatremia', 'in', 'a', 'child', 'prescribed', 'desmopressin', 'for', 'nocturnal', 'enuresis', '.']","['B-effect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O']"
